order_id,warehouse_id,lat,lng,weight,volume
ORD-0922,WH-001,10.810145,106.87857,66.16,0.494
ORD-0923,WH-002,10.862225,106.621403,28.49,0.19
ORD-0924,WH-002,10.813253,106.81313,92.78,0.322
ORD-0925,WH-002,10.845244,106.881631,113.44,0.422
ORD-0926,WH-002,10.753497,106.655166,8.35,0.585
ORD-0927,WH-003,10.712912,106.823163,113.71,0.176
ORD-0928,WH-002,10.675752,106.619138,132.41,0.443
ORD-0929,WH-001,10.842733,106.757195,149.42,0.092
ORD-0930,WH-003,10.688819,106.79645,133.39,0.254
ORD-0931,WH-001,10.834398,106.732948,23.33,0.426
ORD-0932,WH-001,10.657143,106.799065,129.75,0.267
ORD-0933,WH-002,10.766798,106.861269,140.55,0.443
ORD-0934,WH-001,10.892386,106.809287,30.67,0.482
ORD-0935,WH-003,10.837228,106.863188,68.07,0.515
ORD-0936,WH-003,10.727415,106.70415,83.25,0.646
ORD-0937,WH-002,10.726967,106.723661,27.58,0.018
ORD-0938,WH-003,10.853845,106.854384,54.86,0.381
ORD-0939,WH-001,10.821942,106.747579,114.54,0.247
ORD-0940,WH-002,10.849491,106.779101,120.53,0.443
ORD-0941,WH-001,10.752934,106.768166,62.24,0.139
ORD-0942,WH-003,10.811498,106.848528,36.99,0.073
ORD-0943,WH-003,10.70989,106.829361,136.94,0.648
ORD-0944,WH-003,10.717966,106.794537,82.13,0.222
ORD-0945,WH-001,10.863371,106.654722,46.99,0.513
ORD-0946,WH-003,10.763192,106.810142,76.34,0.263
ORD-0947,WH-001,10.662408,106.760491,31.96,0.091
ORD-0948,WH-002,10.68126,106.731525,6.19,0.081
ORD-0949,WH-001,10.773395,106.702574,50.18,0.642
ORD-0950,WH-002,10.765921,106.837427,52.89,0.676
ORD-0951,WH-001,10.66401,106.832696,15.35,0.381
ORD-0952,WH-001,10.873925,106.675024,60.33,0.02
ORD-0953,WH-003,10.712241,106.831368,69.23,0.593
ORD-0954,WH-001,10.699795,106.820597,18.62,0.536
ORD-0955,WH-001,10.768206,106.804433,50.26,0.265
ORD-0956,WH-003,10.832059,106.823417,84.69,0.106
ORD-0957,WH-002,10.80963,106.659617,133.69,0.692
ORD-0958,WH-001,10.893319,106.67079,67.95,0.022
ORD-0959,WH-002,10.796174,106.718742,40.25,0.775
ORD-0960,WH-003,10.845869,106.742581,91.45,0.303
ORD-0961,WH-001,10.712181,106.749976,104.46,0.277
ORD-0962,WH-003,10.665013,106.706655,27.32,0.434
ORD-0963,WH-001,10.681457,106.669802,147.34,0.633
ORD-0964,WH-002,10.851381,106.731616,32.98,0.555
ORD-0965,WH-002,10.8311,106.675209,10.73,0.568
ORD-0966,WH-003,10.723679,106.809111,32.52,0.157
ORD-0967,WH-002,10.73092,106.740518,130.81,0.483
ORD-0968,WH-003,10.690086,106.759341,70.16,0.657
ORD-0969,WH-003,10.741778,106.600216,97.51,0.309
ORD-0970,WH-001,10.870733,106.78592,57.79,0.5
ORD-0971,WH-002,10.830251,106.797487,83.15,0.316
ORD-0972,WH-003,10.820806,106.82972,27.35,0.234
ORD-0973,WH-002,10.810226,106.633139,80.86,0.063
ORD-0974,WH-001,10.69466,106.609382,20.52,0.161
ORD-0975,WH-001,10.792753,106.85089,100.4,0.425
ORD-0976,WH-003,10.797575,106.614726,37.0,0.577
ORD-0977,WH-001,10.882553,106.662621,76.25,0.713
ORD-0978,WH-001,10.767015,106.791675,57.33,0.597
ORD-0979,WH-002,10.855507,106.838275,13.45,0.497
ORD-0980,WH-003,10.660163,106.621116,49.07,0.756
ORD-0981,WH-003,10.67428,106.817552,82.09,0.16
ORD-0982,WH-003,10.814219,106.771008,142.39,0.451
ORD-0983,WH-003,10.753796,106.631654,97.6,0.293
ORD-0984,WH-002,10.825638,106.728122,20.09,0.636
ORD-0985,WH-003,10.750389,106.701254,27.94,0.799
ORD-0986,WH-002,10.88338,106.870745,84.76,0.798
ORD-0987,WH-002,10.753086,106.789972,124.79,0.266
ORD-0988,WH-001,10.790786,106.664178,116.03,0.742
ORD-0989,WH-002,10.740002,106.735721,144.17,0.01
ORD-0990,WH-001,10.895739,106.778729,80.05,0.795
ORD-0991,WH-002,10.651642,106.895318,36.15,0.259
ORD-0992,WH-003,10.855584,106.875734,79.13,0.461
ORD-0993,WH-003,10.688679,106.611321,56.57,0.119
ORD-0994,WH-002,10.872406,106.674957,42.16,0.247
ORD-0995,WH-003,10.74995,106.875365,111.47,0.582
ORD-0996,WH-002,10.693226,106.847712,104.99,0.465
ORD-0997,WH-001,10.798808,106.690118,110.96,0.465
ORD-0998,WH-001,10.84503,106.876561,53.49,0.705
ORD-0999,WH-002,10.75413,106.860349,131.12,0.189
ORD-1000,WH-003,10.86237,106.878596,96.91,0.509
ORD-1001,WH-001,10.726196,106.612355,83.29,0.128
ORD-1002,WH-003,10.824442,106.645959,102.68,0.798
ORD-1003,WH-002,10.83821,106.772576,18.06,0.351
ORD-1004,WH-002,10.687003,106.70085,74.0,0.599
ORD-1005,WH-003,10.749798,106.625524,77.76,0.621
ORD-1006,WH-001,10.840508,106.744277,33.73,0.322
ORD-1007,WH-003,10.699025,106.784799,111.67,0.205
ORD-1008,WH-001,10.716564,106.72902,104.29,0.465
ORD-1009,WH-001,10.817937,106.727062,55.5,0.263
ORD-1010,WH-003,10.813852,106.830904,29.54,0.286
ORD-1011,WH-002,10.805796,106.732139,139.01,0.194
ORD-1012,WH-003,10.743455,106.82732,128.65,0.099
ORD-1013,WH-001,10.710762,106.786301,26.41,0.668
ORD-1014,WH-002,10.653433,106.808139,21.14,0.366
ORD-1015,WH-001,10.732969,106.822004,35.72,0.442
ORD-1016,WH-002,10.7872,106.786913,148.88,0.559
ORD-1017,WH-003,10.654597,106.774901,101.21,0.044
ORD-1018,WH-001,10.665028,106.660209,106.0,0.224
ORD-1019,WH-002,10.813689,106.6025,61.35,0.224
ORD-1020,WH-003,10.740055,106.632367,47.41,0.708
ORD-1021,WH-002,10.707792,106.71421,146.61,0.089
ORD-1022,WH-002,10.771166,106.779132,17.76,0.167
ORD-1023,WH-002,10.790172,106.813741,10.76,0.739
ORD-1024,WH-002,10.733392,106.71802,27.77,0.284
ORD-1025,WH-002,10.738845,106.690698,149.42,0.783
ORD-1026,WH-002,10.852973,106.787738,132.41,0.713
ORD-1027,WH-001,10.886034,106.884735,37.71,0.28
ORD-1028,WH-002,10.814233,106.626339,60.42,0.769
ORD-1029,WH-003,10.868175,106.805957,65.51,0.463
ORD-1030,WH-002,10.892634,106.872921,52.75,0.438
ORD-1031,WH-001,10.813118,106.774309,104.19,0.17
ORD-1032,WH-001,10.72725,106.811541,80.95,0.117
ORD-1033,WH-001,10.814058,106.769453,27.92,0.064
ORD-1034,WH-003,10.88715,106.635516,51.05,0.705
ORD-1035,WH-003,10.657371,106.695606,146.07,0.769
ORD-1036,WH-002,10.760751,106.880131,134.65,0.747
ORD-1037,WH-002,10.687989,106.65638,24.07,0.031
ORD-1038,WH-003,10.804237,106.781681,93.79,0.481
ORD-1039,WH-001,10.821844,106.707778,104.78,0.387
ORD-1040,WH-003,10.861535,106.740629,99.19,0.155
ORD-1041,WH-002,10.772861,106.641254,33.02,0.035
ORD-1042,WH-001,10.881359,106.885059,37.27,0.54
ORD-1043,WH-001,10.839444,106.619841,139.43,0.789
ORD-1044,WH-003,10.772486,106.697469,71.34,0.205
ORD-1045,WH-002,10.844054,106.782379,124.53,0.579
ORD-1046,WH-002,10.802876,106.82274,91.1,0.425
ORD-1047,WH-003,10.84673,106.756195,70.48,0.663
ORD-1048,WH-001,10.869445,106.673716,82.99,0.787
ORD-1049,WH-001,10.789425,106.754838,96.44,0.049
ORD-1050,WH-002,10.759888,106.865319,117.18,0.236
ORD-1051,WH-001,10.755616,106.78394,12.91,0.418
ORD-1052,WH-001,10.765895,106.79383,18.11,0.406
ORD-1053,WH-001,10.844683,106.881353,105.94,0.117
ORD-1054,WH-002,10.730865,106.607474,70.78,0.718
ORD-1055,WH-001,10.870637,106.627054,51.99,0.522
ORD-1056,WH-003,10.849122,106.815512,22.91,0.1
ORD-1057,WH-002,10.808518,106.625592,107.56,0.584
ORD-1058,WH-003,10.803018,106.64797,84.8,0.045
ORD-1059,WH-001,10.878063,106.769647,100.63,0.129
ORD-1060,WH-001,10.694717,106.813614,65.84,0.255
ORD-1061,WH-002,10.722195,106.654209,135.29,0.769
ORD-1062,WH-001,10.80564,106.675933,71.5,0.686
ORD-1063,WH-003,10.851864,106.782395,76.55,0.181
ORD-1064,WH-003,10.768928,106.723045,16.51,0.484
ORD-1065,WH-001,10.870542,106.683434,96.15,0.658
ORD-1066,WH-001,10.66223,106.644477,99.73,0.039
ORD-1067,WH-001,10.816749,106.851404,48.27,0.737
ORD-1068,WH-001,10.677222,106.898121,28.39,0.235
ORD-1069,WH-003,10.822878,106.778491,119.16,0.15
ORD-1070,WH-002,10.837334,106.708057,10.2,0.617
ORD-1071,WH-002,10.742142,106.713682,14.81,0.348
ORD-1072,WH-003,10.666231,106.741245,22.69,0.689
ORD-1073,WH-002,10.781763,106.757394,105.9,0.494
ORD-1074,WH-001,10.792842,106.893805,81.7,0.079
ORD-1075,WH-003,10.822164,106.880168,148.01,0.237
ORD-1076,WH-003,10.861949,106.677898,88.4,0.502
ORD-1077,WH-001,10.803572,106.748919,110.73,0.403
ORD-1078,WH-001,10.870916,106.669816,47.12,0.163
ORD-1079,WH-001,10.655997,106.787638,22.1,0.68
ORD-1080,WH-003,10.899747,106.724212,53.4,0.453
ORD-1081,WH-003,10.703084,106.792185,105.05,0.211
ORD-1082,WH-001,10.726943,106.752007,51.97,0.015
ORD-1083,WH-003,10.733321,106.718815,87.49,0.768
ORD-1084,WH-001,10.698504,106.850148,138.73,0.388
ORD-1085,WH-002,10.849314,106.793696,74.82,0.505
ORD-1086,WH-003,10.873982,106.738741,123.05,0.743
ORD-1087,WH-001,10.858776,106.689803,110.12,0.259
ORD-1088,WH-003,10.65468,106.773219,53.1,0.734
ORD-1089,WH-002,10.666553,106.644791,126.91,0.278
ORD-1090,WH-002,10.806628,106.852722,87.79,0.318
ORD-1091,WH-003,10.679211,106.834703,49.7,0.688
ORD-1092,WH-003,10.657907,106.724161,77.07,0.198
ORD-1093,WH-002,10.857364,106.690789,81.14,0.148
ORD-1094,WH-002,10.846236,106.833337,137.44,0.361
ORD-1095,WH-001,10.849756,106.871487,27.34,0.279
ORD-1096,WH-002,10.83311,106.757088,117.45,0.123
ORD-1097,WH-001,10.855535,106.881407,103.12,0.115
ORD-1098,WH-003,10.659138,106.716276,130.4,0.102
ORD-1099,WH-002,10.883084,106.806116,91.17,0.079
ORD-1100,WH-002,10.872296,106.630931,116.1,0.599
ORD-1101,WH-001,10.79439,106.693643,134.36,0.263
ORD-1102,WH-001,10.721642,106.759683,117.05,0.54
ORD-1103,WH-002,10.68733,106.682091,7.21,0.502
ORD-1104,WH-003,10.675594,106.762759,84.66,0.224
ORD-1105,WH-003,10.851001,106.772225,29.83,0.256
ORD-1106,WH-002,10.785144,106.615218,9.2,0.724
ORD-1107,WH-001,10.676482,106.61614,66.84,0.151
ORD-1108,WH-003,10.872819,106.788841,105.07,0.362
ORD-1109,WH-002,10.72811,106.845233,108.37,0.54
ORD-1110,WH-003,10.669636,106.876835,115.84,0.459
ORD-1111,WH-001,10.853213,106.875907,72.9,0.37
ORD-1112,WH-003,10.811105,106.829948,73.23,0.758
ORD-1113,WH-001,10.865274,106.785083,137.36,0.32
ORD-1114,WH-003,10.879316,106.699098,129.81,0.267
ORD-1115,WH-002,10.657566,106.7426,55.96,0.374
ORD-1116,WH-001,10.720564,106.704585,88.33,0.411
ORD-1117,WH-002,10.854388,106.839027,52.25,0.523
ORD-1118,WH-002,10.783186,106.720245,64.95,0.5
ORD-1119,WH-003,10.689755,106.744712,14.58,0.175
ORD-1120,WH-003,10.797743,106.835294,68.13,0.632
ORD-1121,WH-003,10.823533,106.651926,102.09,0.594
ORD-1122,WH-003,10.793547,106.745989,90.86,0.376
ORD-1123,WH-003,10.674413,106.733565,49.67,0.331
ORD-1124,WH-003,10.677186,106.84422,116.84,0.309
ORD-1125,WH-002,10.811247,106.618445,36.55,0.12
ORD-1126,WH-003,10.875814,106.79084,5.03,0.126
ORD-1127,WH-001,10.763244,106.687451,94.26,0.363
ORD-1128,WH-001,10.820379,106.694979,87.69,0.731
ORD-1129,WH-002,10.879625,106.881003,109.08,0.733
ORD-1130,WH-001,10.795682,106.783447,79.01,0.68
ORD-1131,WH-002,10.665603,106.870323,145.35,0.011
ORD-1132,WH-003,10.855188,106.707773,129.88,0.694
ORD-1133,WH-001,10.757929,106.777049,95.66,0.572
ORD-1134,WH-002,10.745391,106.763536,101.06,0.385
ORD-1135,WH-001,10.788855,106.852998,57.24,0.34
ORD-1136,WH-002,10.899364,106.80102,24.47,0.067
ORD-1137,WH-001,10.685999,106.865467,100.4,0.78
ORD-1138,WH-001,10.671166,106.792673,65.3,0.37
ORD-1139,WH-003,10.801107,106.727711,31.07,0.412
ORD-1140,WH-003,10.855018,106.715414,37.73,0.346
ORD-1141,WH-001,10.794485,106.854041,39.33,0.406
ORD-1142,WH-002,10.881641,106.772906,9.85,0.04
ORD-1143,WH-002,10.826221,106.633949,74.82,0.555
ORD-1144,WH-001,10.832546,106.757922,129.61,0.603
ORD-1145,WH-002,10.766234,106.62347,134.04,0.08
ORD-1146,WH-002,10.807666,106.799121,101.96,0.55
ORD-1147,WH-003,10.849525,106.69375,12.65,0.281
ORD-1148,WH-001,10.767217,106.753799,73.04,0.59
ORD-1149,WH-002,10.738229,106.893328,47.72,0.142
ORD-1150,WH-003,10.880716,106.824828,110.41,0.455
ORD-1151,WH-001,10.807325,106.773442,88.06,0.528
ORD-1152,WH-002,10.852224,106.787295,46.59,0.075
ORD-1153,WH-003,10.669216,106.835129,41.55,0.496
ORD-1154,WH-002,10.864465,106.604261,21.17,0.148
ORD-1155,WH-003,10.834742,106.797747,58.62,0.149
ORD-1156,WH-003,10.709049,106.654243,81.47,0.036
ORD-1157,WH-001,10.891836,106.778663,124.15,0.672
ORD-1158,WH-002,10.842592,106.671384,68.83,0.514
ORD-1159,WH-001,10.794439,106.85255,12.88,0.219
ORD-1160,WH-001,10.663131,106.739204,74.05,0.386
ORD-1161,WH-003,10.708415,106.805053,61.56,0.217
ORD-1162,WH-003,10.867569,106.603559,139.45,0.365
ORD-1163,WH-003,10.728922,106.759076,143.6,0.087
ORD-1164,WH-003,10.809356,106.886855,67.61,0.735
ORD-1165,WH-002,10.733742,106.680126,19.25,0.527
ORD-1166,WH-002,10.765277,106.802587,40.06,0.541
ORD-1167,WH-001,10.779988,106.803315,149.02,0.257
ORD-1168,WH-001,10.8182,106.849507,6.73,0.087
ORD-1169,WH-001,10.821375,106.705455,110.16,0.209
ORD-1170,WH-001,10.655925,106.627582,141.08,0.529
ORD-1171,WH-001,10.887622,106.791425,107.67,0.105
ORD-1172,WH-003,10.682477,106.796918,135.49,0.457
ORD-1173,WH-001,10.874,106.808696,41.73,0.379
ORD-1174,WH-001,10.809695,106.876809,45.08,0.347
ORD-1175,WH-003,10.84247,106.697021,28.49,0.068
ORD-1176,WH-001,10.7457,106.699796,13.71,0.765
ORD-1177,WH-002,10.694482,106.62082,147.02,0.169
ORD-1178,WH-002,10.694611,106.747617,25.86,0.617
ORD-1179,WH-001,10.803492,106.631875,69.03,0.215
ORD-1180,WH-001,10.66823,106.771403,41.34,0.362
ORD-1181,WH-002,10.687214,106.792101,140.27,0.535
ORD-1182,WH-002,10.687902,106.698949,61.74,0.013
ORD-1183,WH-003,10.884978,106.747204,68.23,0.677
ORD-1184,WH-001,10.785032,106.600992,143.35,0.656
ORD-1185,WH-002,10.680301,106.760591,148.78,0.273
ORD-1186,WH-002,10.750154,106.789682,144.03,0.082
ORD-1187,WH-003,10.863336,106.702019,126.97,0.611
ORD-1188,WH-002,10.811948,106.652985,10.7,0.313
ORD-1189,WH-001,10.724718,106.717031,20.48,0.554
ORD-1190,WH-002,10.671216,106.789837,111.62,0.121
ORD-1191,WH-001,10.656341,106.898915,39.58,0.317
ORD-1192,WH-003,10.810852,106.749905,144.92,0.651
ORD-1193,WH-001,10.659261,106.616816,119.23,0.044
ORD-1194,WH-001,10.70292,106.796155,80.85,0.753
ORD-1195,WH-003,10.687238,106.773804,139.1,0.039
ORD-1196,WH-001,10.772224,106.605719,136.54,0.499
ORD-1197,WH-001,10.825324,106.639161,29.98,0.049
ORD-1198,WH-002,10.855185,106.629188,93.63,0.67
ORD-1199,WH-001,10.85445,106.631899,77.09,0.641
ORD-1200,WH-001,10.665778,106.660792,53.91,0.67
ORD-1201,WH-003,10.819599,106.69727,146.5,0.465
ORD-1202,WH-001,10.730397,106.889408,35.92,0.046
ORD-1203,WH-001,10.733876,106.636224,25.48,0.338
ORD-1204,WH-003,10.742482,106.649502,40.33,0.47
ORD-1205,WH-001,10.674992,106.85421,93.8,0.624
ORD-1206,WH-001,10.869907,106.624217,6.05,0.742
ORD-1207,WH-003,10.812939,106.866075,65.35,0.648
ORD-1208,WH-002,10.82309,106.661848,97.77,0.423
ORD-1209,WH-002,10.709813,106.652365,105.29,0.481
ORD-1210,WH-003,10.774972,106.885089,95.94,0.628
ORD-1211,WH-002,10.754696,106.767313,32.83,0.789
ORD-1212,WH-001,10.80473,106.858819,148.08,0.411
ORD-1213,WH-002,10.842583,106.797798,45.08,0.163
ORD-1214,WH-001,10.821311,106.890572,73.79,0.149
ORD-1215,WH-003,10.880668,106.616208,57.81,0.176
ORD-1216,WH-002,10.733574,106.841546,114.97,0.044
ORD-1217,WH-003,10.663114,106.761208,27.92,0.033
ORD-1218,WH-003,10.679016,106.868524,109.6,0.478
ORD-1219,WH-002,10.754767,106.824126,135.26,0.192
ORD-1220,WH-001,10.731533,106.629419,111.97,0.697
ORD-1221,WH-002,10.872841,106.622059,89.84,0.053
ORD-1222,WH-002,10.686235,106.878366,70.97,0.316
ORD-1223,WH-001,10.764435,106.658246,57.0,0.223
ORD-1224,WH-002,10.681803,106.807663,13.65,0.118
ORD-1225,WH-002,10.764645,106.65136,54.82,0.71
ORD-1226,WH-003,10.689197,106.83837,143.15,0.725
ORD-1227,WH-003,10.892534,106.856501,17.54,0.687
ORD-1228,WH-002,10.86555,106.664933,73.66,0.376
ORD-1229,WH-001,10.832504,106.820854,40.76,0.269
ORD-1230,WH-003,10.705602,106.878244,142.21,0.732
ORD-1231,WH-001,10.754443,106.613267,148.73,0.589
ORD-1232,WH-003,10.658405,106.759337,74.49,0.64
ORD-1233,WH-001,10.76311,106.672153,85.98,0.02
ORD-1234,WH-003,10.751655,106.665402,56.97,0.199
ORD-1235,WH-001,10.653983,106.800711,28.46,0.373
ORD-1236,WH-003,10.836822,106.607324,70.95,0.62
ORD-1237,WH-003,10.75134,106.836958,58.71,0.377
ORD-1238,WH-003,10.650341,106.788192,60.81,0.556
ORD-1239,WH-003,10.658179,106.727771,44.12,0.757
ORD-1240,WH-003,10.793807,106.662144,104.28,0.5
ORD-1241,WH-002,10.83394,106.616444,142.07,0.543
ORD-1242,WH-001,10.677742,106.709677,94.77,0.299
ORD-1243,WH-001,10.812043,106.811462,86.31,0.621
ORD-1244,WH-001,10.895313,106.67159,21.47,0.388
ORD-1245,WH-003,10.867783,106.810853,114.21,0.611
ORD-1246,WH-002,10.738178,106.680207,103.63,0.229
ORD-1247,WH-001,10.743203,106.735723,77.71,0.665
ORD-1248,WH-002,10.827456,106.803492,82.26,0.241
ORD-1249,WH-003,10.742036,106.801992,105.52,0.783
ORD-1250,WH-001,10.697088,106.865194,17.66,0.319
ORD-1251,WH-001,10.722093,106.886988,20.86,0.228
ORD-1252,WH-003,10.686989,106.645149,34.62,0.762
ORD-1253,WH-001,10.723292,106.890872,83.51,0.114
ORD-1254,WH-002,10.755032,106.821313,8.11,0.159
ORD-1255,WH-001,10.867948,106.669698,142.38,0.519
ORD-1256,WH-002,10.794676,106.796728,119.09,0.394
ORD-1257,WH-003,10.824216,106.852572,69.56,0.25
ORD-1258,WH-001,10.87457,106.691949,119.44,0.189
ORD-1259,WH-002,10.892681,106.830925,11.86,0.289
ORD-1260,WH-002,10.889053,106.785589,28.31,0.433
ORD-1261,WH-001,10.893302,106.8518,105.46,0.536
ORD-1262,WH-001,10.690314,106.635075,149.1,0.464
ORD-1263,WH-002,10.715102,106.655349,86.56,0.037
ORD-1264,WH-002,10.894506,106.644383,70.02,0.781
ORD-1265,WH-003,10.72539,106.87613,63.66,0.405
ORD-1266,WH-001,10.886947,106.878343,27.63,0.776
ORD-1267,WH-003,10.8939,106.699384,107.29,0.384
ORD-1268,WH-002,10.892401,106.826248,149.14,0.537
ORD-1269,WH-003,10.832136,106.876688,54.11,0.099
ORD-1270,WH-002,10.875044,106.641827,84.89,0.253
ORD-1271,WH-002,10.80438,106.666109,56.82,0.268
ORD-1272,WH-003,10.810328,106.775029,37.21,0.749
ORD-1273,WH-002,10.698929,106.625077,128.17,0.545
ORD-1274,WH-001,10.89396,106.718327,76.12,0.487
ORD-1275,WH-003,10.885851,106.872534,57.35,0.127
ORD-1276,WH-002,10.742407,106.711849,46.27,0.288
ORD-1277,WH-002,10.868575,106.62628,110.54,0.361
ORD-1278,WH-002,10.850921,106.68659,121.82,0.777
ORD-1279,WH-002,10.832151,106.724258,126.15,0.482
ORD-1280,WH-001,10.701946,106.742384,130.79,0.789
ORD-1281,WH-001,10.883288,106.777204,59.49,0.015
ORD-1282,WH-003,10.878603,106.724354,85.59,0.571
ORD-1283,WH-001,10.699814,106.849685,46.97,0.398
ORD-1284,WH-002,10.858646,106.691174,86.1,0.376
ORD-1285,WH-001,10.847805,106.646207,48.52,0.516
ORD-1286,WH-003,10.768135,106.796144,134.44,0.34
ORD-1287,WH-002,10.876698,106.793436,9.12,0.614
ORD-1288,WH-002,10.898583,106.620017,113.11,0.469
ORD-1289,WH-003,10.759017,106.677373,104.46,0.78
ORD-1290,WH-001,10.743301,106.819887,7.54,0.215
ORD-1291,WH-003,10.664628,106.695904,132.36,0.117
ORD-1292,WH-001,10.663222,106.708349,97.26,0.765
ORD-1293,WH-001,10.722464,106.758884,140.77,0.416
ORD-1294,WH-003,10.695812,106.628353,114.13,0.44
ORD-1295,WH-002,10.856705,106.80549,48.66,0.552
ORD-1296,WH-003,10.740631,106.760326,55.99,0.124
ORD-1297,WH-001,10.779543,106.711904,75.31,0.279
ORD-1298,WH-001,10.675604,106.646366,37.06,0.159
ORD-1299,WH-003,10.803357,106.849425,81.22,0.43
ORD-1300,WH-003,10.825566,106.840774,65.52,0.734
ORD-1301,WH-001,10.854711,106.877023,74.53,0.256
ORD-1302,WH-002,10.684753,106.732581,148.2,0.423
ORD-1303,WH-002,10.693052,106.691405,112.95,0.104
ORD-1304,WH-001,10.864204,106.642708,37.85,0.109
ORD-1305,WH-001,10.895277,106.727442,115.64,0.098
ORD-1306,WH-001,10.843673,106.8272,11.16,0.095
ORD-1307,WH-003,10.77837,106.61778,22.24,0.21
ORD-1308,WH-001,10.725411,106.603082,18.99,0.108
ORD-1309,WH-003,10.70135,106.870352,31.79,0.288
ORD-1310,WH-001,10.686389,106.823859,45.22,0.468
ORD-1311,WH-002,10.690139,106.75019,110.64,0.201
ORD-1312,WH-003,10.667084,106.845876,115.67,0.428
ORD-1313,WH-003,10.697887,106.684557,135.74,0.434
ORD-1314,WH-003,10.674671,106.664205,78.11,0.569
ORD-1315,WH-002,10.824533,106.655538,102.66,0.095
ORD-1316,WH-002,10.895325,106.727228,79.57,0.332
ORD-1317,WH-002,10.680904,106.633095,24.71,0.612
ORD-1318,WH-003,10.722068,106.816641,16.93,0.4
ORD-1319,WH-002,10.720903,106.780117,50.24,0.781
ORD-1320,WH-002,10.706468,106.722185,147.82,0.348
ORD-1321,WH-001,10.873689,106.840731,141.17,0.3
ORD-1322,WH-001,10.899681,106.747495,20.25,0.356
ORD-1323,WH-003,10.81913,106.635765,62.25,0.559
ORD-1324,WH-001,10.835358,106.867728,29.46,0.297
ORD-1325,WH-001,10.734658,106.778488,148.65,0.107
ORD-1326,WH-002,10.8313,106.683555,108.46,0.47
ORD-1327,WH-002,10.839076,106.840295,141.77,0.291
ORD-1328,WH-003,10.800791,106.721333,75.26,0.23
ORD-1329,WH-002,10.677009,106.675207,77.1,0.506
ORD-1330,WH-001,10.657431,106.82134,125.4,0.404
ORD-1331,WH-001,10.893018,106.71479,103.48,0.131
ORD-1332,WH-003,10.805808,106.828051,100.86,0.421
ORD-1333,WH-002,10.848183,106.66058,101.0,0.397
ORD-1334,WH-002,10.78561,106.842844,83.38,0.024
ORD-1335,WH-001,10.897678,106.864038,22.27,0.366
ORD-1336,WH-002,10.760639,106.610794,30.65,0.531
ORD-1337,WH-002,10.871175,106.649243,67.45,0.257
ORD-1338,WH-002,10.771864,106.632815,102.88,0.531
ORD-1339,WH-003,10.784848,106.740946,86.53,0.133
ORD-1340,WH-001,10.747846,106.748407,145.78,0.497
ORD-1341,WH-002,10.841618,106.685331,13.91,0.476
ORD-1342,WH-001,10.859234,106.704663,112.6,0.031
ORD-1343,WH-003,10.735314,106.629205,55.05,0.292
ORD-1344,WH-002,10.664112,106.673269,39.02,0.257
ORD-1345,WH-001,10.877597,106.61965,49.21,0.277
ORD-1346,WH-001,10.784604,106.611213,100.38,0.344
ORD-1347,WH-003,10.875352,106.679986,105.91,0.475
ORD-1348,WH-002,10.744434,106.71709,88.02,0.649
ORD-1349,WH-001,10.822716,106.661772,77.03,0.651
ORD-1350,WH-003,10.734885,106.784448,57.68,0.354
ORD-1351,WH-002,10.808861,106.892232,15.92,0.682
ORD-1352,WH-001,10.721839,106.614259,149.45,0.328
ORD-1353,WH-001,10.806143,106.887382,109.07,0.467
ORD-1354,WH-003,10.73421,106.620181,121.17,0.385
ORD-1355,WH-001,10.736829,106.622998,124.44,0.409
ORD-1356,WH-002,10.758228,106.761984,34.01,0.328
ORD-1357,WH-003,10.778842,106.801468,84.4,0.706
ORD-1358,WH-003,10.825833,106.858813,88.64,0.178
ORD-1359,WH-003,10.884526,106.680381,97.5,0.649
ORD-1360,WH-002,10.883659,106.817985,13.68,0.169
ORD-1361,WH-002,10.686936,106.645142,104.37,0.247
ORD-1362,WH-002,10.752565,106.858056,137.11,0.511
ORD-1363,WH-002,10.716734,106.686113,28.28,0.553
ORD-1364,WH-001,10.751466,106.634068,32.83,0.204
ORD-1365,WH-002,10.76604,106.767948,68.24,0.521
ORD-1366,WH-001,10.700498,106.681814,9.23,0.634
ORD-1367,WH-002,10.814668,106.652796,128.62,0.771
ORD-1368,WH-002,10.845558,106.616598,134.99,0.258
ORD-1369,WH-002,10.866793,106.870172,64.02,0.297
ORD-1370,WH-003,10.87143,106.719069,126.77,0.676
ORD-1371,WH-001,10.677983,106.820344,140.28,0.422
ORD-1372,WH-003,10.887419,106.879467,41.51,0.709
ORD-1373,WH-001,10.799955,106.831957,50.44,0.668
ORD-1374,WH-003,10.747488,106.824512,39.21,0.344
ORD-1375,WH-001,10.676704,106.664233,44.81,0.333
ORD-1376,WH-003,10.663981,106.760041,106.44,0.099
ORD-1377,WH-003,10.755945,106.804822,144.68,0.705
ORD-1378,WH-001,10.74075,106.814701,124.1,0.027
ORD-1379,WH-003,10.658702,106.821835,120.85,0.053
ORD-1380,WH-003,10.709919,106.765818,49.84,0.767
ORD-1381,WH-002,10.875789,106.805575,82.56,0.197
ORD-1382,WH-002,10.747118,106.872937,61.98,0.783
ORD-1383,WH-002,10.725222,106.880897,114.72,0.245
ORD-1384,WH-001,10.878973,106.789406,132.52,0.616
ORD-1385,WH-002,10.847329,106.682211,16.61,0.626
ORD-1386,WH-002,10.767773,106.723888,126.97,0.577
